Cell_Type,Gene,Metabolite,Metabolite_Production,Gene_Expression,Treatment_Effectiveness
Cancerous Cells,Gene_C,Glucose,14.854087508912654,15.590124353994684,8.44721965622719
Treated Healthy Cells,Gene_E,Pyruvate,84.11102714004922,72.224857808426,74.09559150623704
Healthy Cells,Gene_C,Glucose,65.77101257419048,72.2021143360029,67.5400221419557
Treated Healthy Cells,Gene_C,Lactate,58.790145265188656,66.6470196053705,28.17242736003297
Healthy Cells,Gene_E,Glucose,12.740372025825367,13.472044509066361,1.5460774704610047
Treated Healthy Cells,Gene_E,Glutamate,43.24964671701008,40.79914834695869,11.516240138871247
Treated Cancerous Cells,Gene_D,ATP,12.220089634510694,10.675633049441313,24.994108461855934
Treated Healthy Cells,Gene_D,Glucose,69.6439700001846,81.66205040921365,81.66223661523051
Treated Cancerous Cells,Gene_C,Glucose,73.74099211816946,65.51721431779193,46.53128259078086
Treated Cancerous Cells,Gene_C,Pyruvate,57.06700396834933,50.72039367678184,91.83955264590502
Treated Healthy Cells,Gene_A,Glutamate,35.49413503077461,34.30154765005966,78.91484594482999
Treated Cancerous Cells,Gene_A,ATP,20.345917285255666,18.42494744944334,28.710817984400684
Cancerous Cells,Gene_D,Lactate,9.290237577589384,10.64475888331079,84.53621565805129
Treated Cancerous Cells,Gene_D,Glucose,84.11403414156082,96.92406075368996,11.672484041075704
Healthy Cells,Gene_A,ATP,22.862165560218273,19.964864195602306,3.611752045400307
Treated Healthy Cells,Gene_A,Lactate,5.983028206961305,5.987462672138566,60.85381209133157
Cancerous Cells,Gene_B,Glutamate,86.39372765420342,96.16667721824965,34.17430348796386
Treated Healthy Cells,Gene_B,Glutamate,59.03932847398578,54.89517413578271,32.94256866626471
Healthy Cells,Gene_A,ATP,92.15327313967131,79.66567349911429,68.72081861316875
Healthy Cells,Gene_B,Lactate,4.608233227962785,4.376584719831856,85.01038278229038
Healthy Cells,Gene_E,Glutamate,53.23270192680979,56.69458574796546,32.21755053402015
Treated Cancerous Cells,Gene_D,ATP,39.55400085655127,39.82099641179951,32.501382202250085
Treated Cancerous Cells,Gene_D,Glutamate,84.98616550388512,77.19644343498835,53.38510392923871
Treated Healthy Cells,Gene_A,Glutamate,3.1778027831587417,3.842564563905859,65.31836020804398
Treated Healthy Cells,Gene_C,Glutamate,35.62456300036719,40.16905685616143,20.290579555517784
Cancerous Cells,Gene_A,Pyruvate,78.71139070900749,79.9073419486196,91.26791529118726
Cancerous Cells,Gene_B,Lactate,54.4491851357098,52.269726463836996,65.44165238520121
Treated Healthy Cells,Gene_C,ATP,51.46526786736702,55.0038740998604,62.51618113680982
Treated Cancerous Cells,Gene_B,ATP,8.932896918277969,9.716468196596551,90.41956360677682
Healthy Cells,Gene_E,Lactate,10.805500234868383,13.233055612009137,90.72650805944771
Treated Healthy Cells,Gene_B,Lactate,55.042823901785084,67.69996053657859,13.555012062648931
Cancerous Cells,Gene_E,Lactate,61.52901058506175,67.50466222899199,14.507550397986723
Treated Cancerous Cells,Gene_E,Lactate,99.10508447095017,97.91033942522733,76.19486989401476
Treated Healthy Cells,Gene_B,Glucose,72.80065301999653,71.19529880655504,95.68799455439705
Treated Healthy Cells,Gene_B,ATP,49.2065135814314,49.32434959334473,66.6513678513108
Treated Cancerous Cells,Gene_E,Glucose,82.64231047166798,85.73278235335529,41.131699860717006
Treated Healthy Cells,Gene_C,Glutamate,9.412145090330018,10.447298581593623,68.34731397737455
Treated Cancerous Cells,Gene_E,Glutamate,43.14487901454185,44.929582089625455,22.88115763565388
Healthy Cells,Gene_D,ATP,24.562298885972584,28.710911092756973,99.79662998077838
Treated Cancerous Cells,Gene_E,Glutamate,8.853443472348184,10.463780692762558,43.10852178590181
Treated Cancerous Cells,Gene_C,Lactate,70.24045885263514,76.35020847203663,93.16860025086955
Treated Cancerous Cells,Gene_D,Glucose,61.200011751177904,51.07920304988839,43.07980528637749
Treated Healthy Cells,Gene_A,Lactate,51.81282909256499,55.67687198974907,92.81397811219236
Treated Healthy Cells,Gene_A,Glutamate,48.305316984239006,41.1255187910329,33.56854414799157
Treated Cancerous Cells,Gene_C,Glucose,44.049893338028774,46.033723160273524,76.05429846558067
Treated Healthy Cells,Gene_E,Lactate,11.318702653835102,11.601738712300314,95.10020124090163
Cancerous Cells,Gene_B,ATP,75.28773879033206,67.29178242869764,64.59806781957683
Cancerous Cells,Gene_C,Lactate,36.215534666917144,43.244735960521375,67.75652257748762
Treated Healthy Cells,Gene_D,Glutamate,71.29771028479728,81.67675731295833,10.288624532205116
Treated Healthy Cells,Gene_D,Glucose,23.349071171389138,19.62872001430761,47.421994716390095
Treated Cancerous Cells,Gene_A,ATP,20.554044569820828,20.505509341883577,88.67554060867874
Healthy Cells,Gene_D,Glucose,52.80530177836326,64.57595715306877,24.090983623071814
Treated Healthy Cells,Gene_C,ATP,69.28364436653163,84.60034233973968,78.8363013498313
Cancerous Cells,Gene_D,Glucose,54.91171068890044,47.21978386181753,67.57098858039411
Treated Cancerous Cells,Gene_C,Glutamate,83.55215472549361,72.69538687331,22.298596474053745
Treated Healthy Cells,Gene_B,ATP,98.27007146168474,99.93299214930856,28.27912052679644
Cancerous Cells,Gene_A,Pyruvate,85.68658011254699,99.02656397289282,42.75609001206971
Cancerous Cells,Gene_D,Glucose,84.26740432746826,74.43368428217,12.512921552072564
Healthy Cells,Gene_C,Glucose,68.76971332994549,73.95864896782489,91.3371297158207
Treated Cancerous Cells,Gene_E,Lactate,23.960181949844895,24.761888719890568,73.93576050720554
Treated Cancerous Cells,Gene_A,ATP,89.43801490470578,83.35396315437737,36.49641000035797
Healthy Cells,Gene_B,Pyruvate,38.13466715018527,40.51021270471205,29.966549530496177
Healthy Cells,Gene_C,Glutamate,101.15057842135299,96.19939098668226,68.95788703123775
Treated Cancerous Cells,Gene_B,Lactate,9.397676095096877,8.142768870693551,42.42209219527411
Treated Cancerous Cells,Gene_B,Pyruvate,48.76832789349486,43.5840368872726,22.933657190507272
Treated Healthy Cells,Gene_D,ATP,52.95183443082973,55.58404876834986,43.01507529737574
Treated Healthy Cells,Gene_D,Pyruvate,37.07886786230211,40.51562070861648,87.12969832225723
Healthy Cells,Gene_C,Glucose,19.251237607446647,21.057919050494334,6.860663653996346
Treated Healthy Cells,Gene_E,Glucose,55.707500681191455,59.298848878250986,36.8358247281912
Cancerous Cells,Gene_C,Lactate,75.39576642749387,75.59179146251375,96.23394230171654
Treated Healthy Cells,Gene_E,ATP,62.33261306386505,64.48385960201965,1.4831842454580912
Treated Healthy Cells,Gene_B,ATP,20.003213488939032,23.44488488080395,89.06403175312187
Cancerous Cells,Gene_A,Pyruvate,63.312059729908455,73.1607944368524,37.48336985771594
Healthy Cells,Gene_C,Lactate,24.075739054849553,25.689780604456324,18.951820457545708
Cancerous Cells,Gene_C,ATP,17.955187371726634,17.520236292404,1.497974747170172
Treated Healthy Cells,Gene_E,Glucose,71.62680260552875,69.06680154387222,7.052280139879608
Healthy Cells,Gene_B,Pyruvate,83.813744219729,84.2787246113929,17.18433642241922
Treated Healthy Cells,Gene_B,Glutamate,52.753145008054624,48.15394476965744,2.5409238379578203
Cancerous Cells,Gene_E,Glucose,58.18206168493836,53.139179313843776,33.58498680900046
Cancerous Cells,Gene_B,Lactate,29.398332762503102,30.274757047123245,4.489311437442067
Treated Healthy Cells,Gene_D,ATP,42.031467881493036,49.46180151100322,69.22160618444774
Treated Cancerous Cells,Gene_A,Glucose,13.357602064368685,13.19829980124072,81.89071135374598
Treated Cancerous Cells,Gene_C,Glutamate,91.05126205206396,95.58308296829901,88.74639235710916
Cancerous Cells,Gene_A,Glutamate,68.44437766218968,80.03606536565962,54.91281809693353
Cancerous Cells,Gene_C,Lactate,79.67094274209923,66.79730608221848,94.65095411798654
Treated Cancerous Cells,Gene_D,Glucose,51.01556051117329,53.819437168440295,0.564545055976684
Treated Cancerous Cells,Gene_B,Pyruvate,83.20304026088024,79.21691362279645,13.401832216412268
Treated Healthy Cells,Gene_E,Glucose,49.280371265913466,49.47572395858043,29.316598073091516
Treated Healthy Cells,Gene_D,Glutamate,25.711702936828207,29.99739081545325,78.90244419542368
Treated Cancerous Cells,Gene_A,Lactate,13.186249458004232,16.037423516667204,88.5389140133857
Treated Healthy Cells,Gene_E,Lactate,68.0164173089451,64.75855888018073,61.81344513060778
Treated Healthy Cells,Gene_B,Pyruvate,83.5375990375582,92.94257450265141,38.32363444091386
Healthy Cells,Gene_D,Lactate,13.786675279396439,15.361855350435116,66.5845603586064
Treated Healthy Cells,Gene_E,Lactate,21.29236291733735,18.001804505080678,18.089937202436612
Cancerous Cells,Gene_D,Lactate,42.69759030543614,43.36060334095351,45.787405217243204
Treated Healthy Cells,Gene_D,Lactate,65.50170278842502,80.6899347919689,50.754409832328996
Treated Healthy Cells,Gene_B,Lactate,27.509318248037047,29.392272897150463,10.48712210112146
Treated Cancerous Cells,Gene_C,Glutamate,26.24943225112858,25.391292467002813,3.3872660221606288
Cancerous Cells,Gene_E,Glucose,57.74533227516976,61.99662914628339,75.0105497350146
Treated Healthy Cells,Gene_B,ATP,43.42447469006242,53.56147818743319,53.470635927970854
Treated Healthy Cells,Gene_D,Lactate,5.887892608960138,6.022036444523627,33.223870187793544
Healthy Cells,Gene_B,ATP,6.864410382013774,8.148997730927654,43.72286316611501
Treated Healthy Cells,Gene_C,ATP,67.36615572156686,64.30129801847661,95.77034132432962
Treated Healthy Cells,Gene_E,Glutamate,48.73727121346687,46.51235991477796,38.49137719139506
Healthy Cells,Gene_C,Lactate,79.14470586009487,97.0977191589147,10.347922665377308
Treated Cancerous Cells,Gene_A,ATP,62.17156039979155,67.85314107300647,46.360217956334374
Treated Healthy Cells,Gene_E,Lactate,0.9725863831444973,1.0073661993231453,64.80483734780687
Healthy Cells,Gene_C,Pyruvate,49.068996980845895,48.10187798004618,1.2113116099891519
Cancerous Cells,Gene_D,Pyruvate,38.06394988612169,41.44479350354795,33.234056001518056
Treated Cancerous Cells,Gene_E,Pyruvate,9.7653704416657,10.67138599937687,39.35144201304498
Cancerous Cells,Gene_E,ATP,110.15783799163604,92.320883587219,46.37148457639457
Cancerous Cells,Gene_B,Pyruvate,65.74890486919688,80.50112990817236,30.16841936744553
Healthy Cells,Gene_D,Glutamate,27.509489176392133,23.00859084200019,66.69222584658733
Treated Healthy Cells,Gene_A,Glutamate,20.96740383197874,25.59807588429972,94.47092237258123
Healthy Cells,Gene_C,ATP,2.9307295139295513,3.2018053319450956,91.39981760397153
Healthy Cells,Gene_B,Lactate,29.596863820498616,29.671745157904095,66.43934148090167
Healthy Cells,Gene_C,Glucose,50.12077531974788,58.46220089133536,50.688406614425006
Healthy Cells,Gene_A,Lactate,35.93743907549333,42.084338838666824,82.58151264416594
Treated Cancerous Cells,Gene_A,Lactate,87.47773700753397,96.92554637196808,83.59371878585635
Treated Healthy Cells,Gene_E,Lactate,6.670191446461881,5.608016926367087,82.9573052819695
Cancerous Cells,Gene_A,Lactate,56.306915681695905,59.143015889901065,15.784593786939972
Cancerous Cells,Gene_C,Glucose,88.09670375915212,85.8309440507048,2.543234136194017
Treated Healthy Cells,Gene_D,Pyruvate,52.002540648108834,48.07409124097226,98.31934097481101
Cancerous Cells,Gene_D,Lactate,0.32497748053106673,0.29627205603968143,95.9654195720974
Treated Healthy Cells,Gene_E,Glutamate,26.10641512892489,24.28014998262752,56.437846088876306
Cancerous Cells,Gene_C,ATP,30.264993892771027,32.376897566796615,99.30637167173607
Healthy Cells,Gene_C,ATP,81.59669820918991,96.59944945574624,77.05470447678606
Cancerous Cells,Gene_A,Glutamate,83.21632475759966,91.17732818386995,51.73801834534505
Treated Healthy Cells,Gene_C,Lactate,83.91788147319188,94.91705051076303,38.93310671432224
Treated Healthy Cells,Gene_B,Glucose,70.56196209244084,82.57584576169683,59.28632094935181
Treated Healthy Cells,Gene_A,Pyruvate,28.476387537658464,35.164773411390435,51.58021016654792
Treated Healthy Cells,Gene_B,ATP,106.37619313601468,90.58764220962006,99.3802526701196
Treated Healthy Cells,Gene_E,Pyruvate,114.70136794323562,98.16845059370488,49.0460316009237
Treated Cancerous Cells,Gene_D,Glucose,28.711686874873315,35.00713122749529,83.59210861871573
Treated Cancerous Cells,Gene_E,ATP,22.64840600165878,26.055596598644893,81.36238231382413
Cancerous Cells,Gene_D,Pyruvate,46.80510665032983,54.69162927822213,7.14062735057901
Treated Healthy Cells,Gene_E,Glucose,17.077434959358083,18.715219259893,8.700676731063117
Cancerous Cells,Gene_C,Pyruvate,2.8762412330163523,3.2624221406380216,65.98101148013961
Treated Healthy Cells,Gene_B,Lactate,111.45120404851363,94.58311711158697,25.910800673530133
Treated Healthy Cells,Gene_D,Glucose,77.17605032227809,92.57406324414193,65.75270346971065
Treated Cancerous Cells,Gene_A,Pyruvate,14.389471330621593,16.265385376212105,14.462589431353
Treated Cancerous Cells,Gene_B,Lactate,33.935785360122374,40.77402469297194,39.70682272058039
Healthy Cells,Gene_A,Lactate,99.07233809077601,83.10363132726856,10.247026632558399
Treated Cancerous Cells,Gene_B,Glucose,77.16288806383737,66.1000298820853,28.209307681563935
Healthy Cells,Gene_B,Glutamate,42.89968874631853,39.478750917071395,8.829859010767127
Healthy Cells,Gene_E,ATP,72.2135508210288,74.4170997182819,97.05786551976789
Healthy Cells,Gene_D,Glucose,78.58774304747453,89.70473882101909,39.505843451227506
Healthy Cells,Gene_D,Lactate,82.29804860020099,92.61583305258681,90.1188767898186
Healthy Cells,Gene_B,Lactate,37.02179036607305,37.8849611922189,97.11717690288482
Cancerous Cells,Gene_C,Glucose,19.218184377206203,17.356068007281888,90.9562660127572
Treated Cancerous Cells,Gene_C,Glutamate,82.69332348983626,91.28388581939751,45.49596643662088
Healthy Cells,Gene_A,ATP,8.555055030268097,9.255544586102825,77.88972975820573
Treated Healthy Cells,Gene_A,Pyruvate,75.05398451786162,72.16883912281637,15.369948375502595
Treated Cancerous Cells,Gene_E,Glucose,12.575798671410746,14.049731486080164,9.483261381920883
Treated Cancerous Cells,Gene_B,ATP,40.25043042875539,38.938685466769215,87.69014678307279
Healthy Cells,Gene_A,ATP,39.29749747525492,41.155574654502736,3.112014570324839
Cancerous Cells,Gene_A,Lactate,12.918882197568303,15.875791511208337,97.232735089717
Healthy Cells,Gene_B,Pyruvate,88.67711473080158,92.2681434006612,67.2133880064113
Cancerous Cells,Gene_E,Glucose,0.3115913581246209,0.2668168009286265,41.96130214006089
Treated Healthy Cells,Gene_A,Lactate,81.98411952484116,89.38085432166307,14.13753263810552
Treated Cancerous Cells,Gene_E,Lactate,82.11949517210319,88.38293234754855,72.32311509547122
Treated Healthy Cells,Gene_D,Glutamate,26.193126888134632,31.696365369800162,56.31117544033528
Cancerous Cells,Gene_E,ATP,73.6694713206115,70.42842698792755,71.11270074465693
Cancerous Cells,Gene_C,Glucose,28.81255440573206,25.280891129831552,41.792220562892105
Treated Healthy Cells,Gene_C,Glucose,71.41342741204382,75.87735622539384,6.626008306091169
Cancerous Cells,Gene_E,Glucose,50.28184035107021,56.11197417877434,31.497220055072695
Treated Healthy Cells,Gene_C,Lactate,35.50600547801423,30.022545424765834,31.502075321469082
Treated Cancerous Cells,Gene_D,Glutamate,43.946938464739866,40.023475363765456,0.8679158337660864
Treated Healthy Cells,Gene_B,Pyruvate,70.84228853450237,68.98887322384036,0.9581015098923507
Treated Cancerous Cells,Gene_C,Lactate,83.56143639597424,90.60974496437831,33.07582872004433
Treated Healthy Cells,Gene_C,Pyruvate,11.612687555582504,13.072651656727462,72.76233847992125
Cancerous Cells,Gene_E,Glutamate,62.06713178914629,57.13639696691571,62.40437304168749
Treated Healthy Cells,Gene_D,ATP,25.594058310886783,25.372919945711747,23.901764670650905
Cancerous Cells,Gene_B,Glucose,80.797549849083,80.13722498754592,60.276265217217116
Treated Healthy Cells,Gene_E,Pyruvate,5.8260716327451405,7.023730586948107,64.73775955594915
Treated Healthy Cells,Gene_E,Lactate,69.23163723198252,68.89557901711699,52.2569922824999
Healthy Cells,Gene_D,Pyruvate,19.753112636020315,17.49460136910298,52.13539751868225
Cancerous Cells,Gene_B,ATP,70.29712480954228,59.63854184032292,36.97478730626392
Healthy Cells,Gene_D,Glucose,70.42155452579259,83.5692587192692,12.339436375323675
Cancerous Cells,Gene_B,Pyruvate,79.46967877784732,75.50806621216796,38.54838000504246
Healthy Cells,Gene_D,ATP,77.35275182361453,75.29428876836373,34.533431614682755
Treated Cancerous Cells,Gene_E,Lactate,59.86939096771008,51.784531218690525,59.19725928760583
Treated Healthy Cells,Gene_E,Glutamate,98.02633967960145,89.07455918497213,85.62601687666084
Cancerous Cells,Gene_A,Lactate,69.75543677619615,58.810519824199794,37.537516484038505
Cancerous Cells,Gene_C,Glucose,108.63532162891454,91.75179685495706,70.97352778996851
Treated Healthy Cells,Gene_D,Lactate,48.65547550304015,54.65224578324176,81.18303774964684
Cancerous Cells,Gene_A,Lactate,55.15734753312612,50.596556302000295,21.175151373079615
Cancerous Cells,Gene_C,Lactate,22.50677798185611,22.235301921031446,90.16501768797185
Healthy Cells,Gene_D,Lactate,48.25942443927849,54.4786654030205,7.044493817936059
Cancerous Cells,Gene_B,Glucose,12.342611981478187,14.058483124889698,90.17193387976909
Treated Cancerous Cells,Gene_C,ATP,72.39594638375861,86.96902012595454,16.36328926291901
Treated Cancerous Cells,Gene_E,Pyruvate,75.57945507392704,67.58918887082935,33.71696028343156
Treated Healthy Cells,Gene_A,Glutamate,92.38841400861403,99.3635448492942,60.52352201681634
Cancerous Cells,Gene_C,Pyruvate,10.524779240459374,9.20974277905231,90.56833657708252
Treated Healthy Cells,Gene_C,Pyruvate,25.110017264180918,24.067274984528687,25.570144056523525
Treated Cancerous Cells,Gene_E,Glutamate,93.80802007397999,87.71586042661393,76.35739134665755
Cancerous Cells,Gene_D,Glucose,36.23173779464953,39.525409976891765,71.04358082408693
Cancerous Cells,Gene_B,Glutamate,45.83374678990479,46.63029899818976,15.970876214216712
Treated Healthy Cells,Gene_E,Glucose,83.04662706222265,86.06518873876169,47.94639445843279
Treated Cancerous Cells,Gene_B,Pyruvate,46.665370743727415,52.182322494995226,48.15050931776321
Cancerous Cells,Gene_D,Glucose,21.9209079112902,19.347584941436814,30.46118146566501
Treated Healthy Cells,Gene_C,ATP,93.55913377315515,89.2030115409781,77.99213165357953
